time,ahu_reaPFanRet_y,ahu_reaPFanSup_y,reaPEle_y,reaPFan_y,reaPPum_y
881940,0.0,0.0,212.30019267957877,0.0,212.30019267957877
881970,0.0,0.0,212.3391612085967,0.0,212.3391612085967
882000,0.0,0.0,212.37759672250363,0.0,212.37759672250363
882030,0.0,0.0,212.41491810141852,0.0,212.41491810141852
882060,0.0,0.0,212.45101162818824,0.0,212.45101162818824
882090,0.0,0.0,212.4855382370506,0.0,212.4855382370506
882120,0.0,0.0,212.5181546242672,0.0,212.5181546242672
882150,0.0,0.0,212.54856702726542,0.0,212.54856702726542
882180,0.0,0.0,212.57649250691247,0.0,212.57649250691247
882210,0.0,0.0,212.6016780138503,0.0,212.6016780138503
882240,0.0,0.0,212.62389918666102,0.0,212.62389918666102
882270,0.0,0.0,212.64296212647952,0.0,212.64296212647952
882300,0.0,0.0,212.65870547658176,0.0,212.65870547658176
882330,0.0,0.0,212.67100223134014,0.0,212.67100223134014
882360,0.0,0.0,212.67976113824105,0.0,212.67976113824105
882390,0.0,0.0,212.6849276484057,0.0,212.6849276484057
882420,0.0,0.0,212.68648439444948,0.0,212.68648439444948
882450,0.0,0.0,212.6844511864898,0.0,212.6844511864898
882480,0.0,0.0,212.67888452719455,0.0,212.67888452719455
882510,0.0,0.0,212.66987665652013,0.0,212.66987665652013
882540,0.0,0.0,212.65755414608432,0.0,212.65755414608432
882570,0.0,0.0,212.6420760723416,0.0,212.6420760723416
882600,0.0,0.0,212.62363180511448,0.0,212.62363180511448
882630,0.0,0.0,212.60244432351578,0.0,212.60244432351578
882660,0.0,0.0,212.57875747116475,0.0,212.57875747116475
882690,0.0,0.0,212.55283038216984,0.0,212.55283038216984
882720,0.0,0.0,212.52494443845973,0.0,212.52494443845973
882750,0.0,0.0,212.49539647430387,0.0,212.49539647430387
882780,0.0,0.0,212.4644951012912,0.0,212.4644951012912
882810,0.0,0.0,212.4325571624896,0.0,212.4325571624896
882840,0.0,0.0,212.39990427026842,0.0,212.39990427026842
882870,0.0,0.0,212.3668594387249,0.0,212.3668594387249
882900,0.0,0.0,212.3336696411224,0.0,212.3336696411224
882930,0.0,0.0,212.30076038697234,0.0,212.30076038697234
882960,0.0,0.0,212.26841719772946,0.0,212.26841719772946
882990,0.0,0.0,212.2369770590842,0.0,212.2369770590842
883020,0.0,0.0,212.20669184145467,0.0,212.20669184145467
883050,0.0,0.0,212.17781907083292,0.0,212.17781907083292
883080,0.0,0.0,212.15060670865074,0.0,212.15060670865074
883110,0.0,0.0,212.1252863689587,0.0,212.1252863689587
883140,0.0,0.0,212.102070070895,0.0,212.102070070895
883170,0.0,0.0,212.08114835494803,0.0,212.08114835494803
883200,0.0,0.0,212.06268901335267,0.0,212.06268901335267
883230,0.0,0.0,212.04683616095002,0.0,212.04683616095002
883260,0.0,0.0,212.03370954771393,0.0,212.03370954771393
883290,0.0,0.0,212.02340407097643,0.0,212.02340407097643
883320,0.0,0.0,212.01598946517427,0.0,212.01598946517427
883350,0.0,0.0,212.01151015489208,0.0,212.01151015489208
883380,0.0,0.0,212.0099852606743,0.0,212.0099852606743
883410,0.0,0.0,212.01140874989247,0.0,212.01140874989247
883440,0.0,0.0,212.01574972669582,0.0,212.01574972669582
883470,0.0,0.0,212.02295285797766,0.0,212.02295285797766
883500,0.0,0.0,212.03293893369127,0.0,212.03293893369127
883530,0.0,0.0,212.04560556204484,0.0,212.04560556204484
883560,0.0,0.0,212.06082800161866,0.0,212.06082800161866
883590,0.0,0.0,212.0784601333401,0.0,212.0784601333401
883620,0.0,0.0,212.098335576463,0.0,212.098335576463
883650,0.0,0.0,212.1202689520402,0.0,212.1202689520402
883680,0.0,0.0,212.1440572978607,0.0,212.1440572978607
883710,0.0,0.0,212.16948163686624,0.0,212.16948163686624
883740,0.0,0.0,212.1963087001145,0.0,212.1963087001145
883770,0.0,0.0,212.22429280281668,0.0,212.22429280281668
883800,0.0,0.0,212.25318662431485,0.0,212.25318662431485
883830,0.0,0.0,212.28282742179766,0.0,212.28282742179766
883860,0.0,0.0,212.31275821384364,0.0,212.31275821384364
883890,0.0,0.0,212.34272833014228,0.0,212.34272833014228
883920,0.0,0.0,212.37249634241263,0.0,212.37249634241263
883950,0.0,0.0,212.40180250240755,0.0,212.40180250240755
883980,0.0,0.0,212.43038179236538,0.0,212.43038179236538
884010,0.0,0.0,212.45797371620577,0.0,212.45797371620577
884040,0.0,0.0,212.48432524362607,0.0,212.48432524362607
884070,0.0,0.0,212.50919816170904,0.0,212.50919816170904
884100,0.0,0.0,212.532367154202,0.0,212.532367154202
884130,0.0,0.0,212.55362321880173,0.0,212.55362321880173
884160,0.0,0.0,212.57277699669422,0.0,212.57277699669422
884190,0.0,0.0,212.58966045262866,0.0,212.58966045262866
884220,0.0,0.0,212.6041286409785,0.0,212.6041286409785
884250,0.0,0.0,212.6160612444829,0.0,212.6160612444829
884280,0.0,0.0,212.62536383804917,0.0,212.62536383804917
884310,0.0,0.0,212.63196884958697,0.0,212.63196884958697
884340,0.0,0.0,212.6358361992639,0.0,212.6358361992639
884370,0.0,0.0,212.63695360567854,0.0,212.63695360567854
884400,0.0,0.0,212.63510106840337,0.0,212.63510106840337
884430,0.0,0.0,212.62855041679958,0.0,212.62855041679958
884460,0.0,0.0,212.61630385504765,0.0,212.61630385504765
884490,0.0,0.0,212.59822300947866,0.0,212.59822300947866
884520,0.0,0.0,212.57439274016016,0.0,212.57439274016016
884550,0.0,0.0,212.54500553894306,0.0,212.54500553894306
884580,0.0,0.0,212.5103248906931,0.0,212.5103248906931
884610,0.0,0.0,212.47067121122117,0.0,212.47067121122117
884640,0.0,0.0,212.4264134729603,0.0,212.4264134729603
884670,0.0,0.0,212.37796255087116,0.0,212.37796255087116
884700,0.0,0.0,212.32574919055892,0.0,212.32574919055892
884730,0.0,0.0,212.26990690683633,0.0,212.26990690683633
884760,0.0,0.0,212.21138539133588,0.0,212.21138539133588
884790,0.0,0.0,212.14903761500534,0.0,212.14903761500534
884820,0.0,0.0,212.08222296163464,0.0,212.08222296163464
884850,0.0,0.0,212.01125500908037,0.0,212.01125500908037
884880,0.0,0.0,211.936664841073,0.0,211.936664841073
884910,0.0,0.0,211.85909753467848,0.0,211.85909753467848
884940,0.0,0.0,211.77920512180637,0.0,211.77920512180637
884970,0.0,0.0,211.69762033704612,0.0,211.69762033704612
885000,0.0,0.0,211.6149636801893,0.0,211.6149636801893
885030,0.0,0.0,211.53184793083136,0.0,211.53184793083136
885060,0.0,0.0,211.44880002703127,0.0,211.44880002703127
885090,0.0,0.0,211.36445132887226,0.0,211.36445132887226
885120,0.0,0.0,211.27752524699403,0.0,211.27752524699403
885150,0.0,0.0,211.18798280369273,0.0,211.18798280369273
885180,0.0,0.0,211.09651676272188,0.0,211.09651676272188
885210,0.0,0.0,211.0043640384498,0.0,211.0043640384498
885240,0.0,0.0,210.91259888216408,0.0,210.91259888216408
885270,0.0,0.0,210.82189148410288,0.0,210.82189148410288
885300,0.0,0.0,210.73270432646274,0.0,210.73270432646274
885330,0.0,0.0,210.64546332098593,0.0,210.64546332098593
885360,0.0,0.0,210.56060086468088,0.0,210.56060086468088
885390,0.0,0.0,210.4785272977974,0.0,210.4785272977974
885420,0.0,0.0,210.39961287179145,0.0,210.39961287179145
885450,0.0,0.0,210.32418531799007,0.0,210.32418531799007
885480,0.0,0.0,210.25242145153484,0.0,210.25242145153484
885510,0.0,0.0,210.1816869233151,0.0,210.1816869233151
885540,0.0,0.0,210.11028401431693,0.0,210.11028401431693
885570,0.0,0.0,210.04251538324993,0.0,210.04251538324993
885600,0.0,0.0,209.9819953123557,0.0,209.9819953123557
885630,0.0,0.0,209.93118968197723,0.0,209.93118968197723
885660,0.0,0.0,209.88825866600686,0.0,209.88825866600686
885690,0.0,0.0,209.84867604903386,0.0,209.84867604903386
885720,0.0,0.0,209.80883794070968,0.0,209.80883794070968
885750,0.0,0.0,209.76842420614824,0.0,209.76842420614824
885780,0.0,0.0,209.7277310298711,0.0,209.7277310298711
885810,0.0,0.0,209.68992093739467,0.0,209.68992093739467
885840,0.0,0.0,209.6572758333374,0.0,209.6572758333374
885870,0.0,0.0,209.6305988562303,0.0,209.6305988562303
885900,0.0,0.0,209.60973924166052,0.0,209.60973924166052
885930,0.0,0.0,209.59458856851134,0.0,209.59458856851134
885960,0.0,0.0,209.58500592595175,0.0,209.58500592595175
885990,0.0,0.0,209.58083203329275,0.0,209.58083203329275
886020,0.0,0.0,209.58177706807348,0.0,209.58177706807348
886050,0.0,0.0,209.58656937005182,0.0,209.58656937005182
886080,0.0,0.0,209.5941137543984,0.0,209.5941137543984
886110,0.0,0.0,209.60382744922066,0.0,209.60382744922066
886140,0.0,0.0,209.6158249455763,0.0,209.6158249455763
886170,0.0,0.0,209.63456376435485,0.0,209.63456376435485
886200,0.0,0.0,209.66359956841984,0.0,209.66359956841984
886230,0.0,0.0,209.70406927536806,0.0,209.70406927536806
886260,0.0,0.0,209.75590287720414,0.0,209.75590287720414
886290,0.0,0.0,209.8187171682892,0.0,209.8187171682892
886320,0.0,0.0,209.89212535048733,0.0,209.89212535048733
886350,0.0,0.0,209.97576091852304,0.0,209.97576091852304
886380,0.0,0.0,210.06858203845565,0.0,210.06858203845565
886410,0.0,0.0,210.1634204062746,0.0,210.1634204062746
886440,0.0,0.0,210.25450781272437,0.0,210.25450781272437
886470,0.0,0.0,210.33899458922716,0.0,210.33899458922716
886500,0.0,0.0,210.4154037018307,0.0,210.4154037018307
886530,0.0,0.0,210.48206570830058,0.0,210.48206570830058
886560,0.0,0.0,210.53936020524316,0.0,210.53936020524316
886590,0.0,0.0,210.58508517662514,0.0,210.58508517662514
886620,0.0,0.0,210.61801004893724,0.0,210.61801004893724
886650,0.0,0.0,210.638153215025,0.0,210.638153215025
886680,0.0,0.0,210.64559500781107,0.0,210.64559500781107
886710,0.0,0.0,210.6401001354229,0.0,210.6401001354229
886740,0.0,0.0,210.6215105425127,0.0,210.6215105425127
886770,0.0,0.0,210.58977568048172,0.0,210.58977568048172
886800,0.0,0.0,210.5436685115717,0.0,210.5436685115717
886830,0.0,0.0,210.4769076104292,0.0,210.4769076104292
886860,0.0,0.0,210.38740074293614,0.0,210.38740074293614
886890,0.0,0.0,210.29332070137275,0.0,210.29332070137275
886920,0.0,0.0,210.21198599670325,0.0,210.21198599670325
886950,0.0,0.0,210.13759901904294,0.0,210.13759901904294
886980,0.0,0.0,210.05913074314532,0.0,210.05913074314532
887010,0.0,0.0,209.97291262665638,0.0,209.97291262665638
887040,0.0,0.0,209.87814937044016,0.0,209.87814937044016
887070,0.0,0.0,209.7729930139634,0.0,209.7729930139634
887100,0.0,0.0,209.65580478910076,0.0,209.65580478910076
887130,0.0,0.0,209.52688816509217,0.0,209.52688816509217
887160,0.0,0.0,209.38767293155712,0.0,209.38767293155712
887190,0.0,0.0,209.24115208547258,0.0,209.24115208547258
887220,0.0,0.0,209.0907782179885,0.0,209.0907782179885
887250,0.0,0.0,208.94074401077577,0.0,208.94074401077577
887280,0.0,0.0,208.79453907483247,0.0,208.79453907483247
887310,0.0,0.0,208.65356356936945,0.0,208.65356356936945
887340,0.0,0.0,208.51847070389604,0.0,208.51847070389604
887370,0.0,0.0,208.3896608215233,0.0,208.3896608215233
887400,0.0,0.0,208.2674587081457,0.0,208.2674587081457
887430,0.0,0.0,208.152306959123,0.0,208.152306959123
887460,0.0,0.0,208.04418408930272,0.0,208.04418408930272
887490,0.0,0.0,207.94332837776315,0.0,207.94332837776315
887520,0.0,0.0,207.84979936937577,0.0,207.84979936937577
887550,0.0,0.0,207.76362622208399,0.0,207.76362622208399
887580,0.0,0.0,207.68479906632618,0.0,207.68479906632618
887610,0.0,0.0,207.6132507979529,0.0,207.6132507979529
887640,0.0,0.0,207.5489147413256,0.0,207.5489147413256
887670,0.0,0.0,207.49170044440697,0.0,207.49170044440697
887700,0.0,0.0,207.44150458899213,0.0,207.44150458899213
887730,0.0,0.0,207.39819963411261,0.0,207.39819963411261
887760,0.0,0.0,207.3617653177375,0.0,207.3617653177375
887790,0.0,0.0,207.3325896735288,0.0,207.3325896735288
887820,0.0,0.0,207.31107820017766,0.0,207.31107820017766
887850,0.0,0.0,207.29720173785142,0.0,207.29720173785142
887880,0.0,0.0,207.2909574685741,0.0,207.2909574685741
887910,0.0,0.0,207.29254961107154,0.0,207.29254961107154
887940,0.0,0.0,207.30221116058496,0.0,207.30221116058496
887970,0.0,0.0,207.3199141109025,0.0,207.3199141109025
888000,0.0,0.0,207.3456097900493,0.0,207.3456097900493
888030,0.0,0.0,207.37921429020147,0.0,207.37921429020147
888060,0.0,0.0,207.42064534468696,0.0,207.42064534468696
888090,0.0,0.0,207.46981646262316,0.0,207.46981646262316
888120,0.0,0.0,207.52663120212125,0.0,207.52663120212125
888150,0.0,0.0,207.59097927972897,0.0,207.59097927972897
888180,0.0,0.0,207.66272690684906,0.0,207.66272690684906
888210,0.0,0.0,207.74170857810577,0.0,207.74170857810577
888240,0.0,0.0,207.8277193324663,0.0,207.8277193324663
888270,0.0,0.0,207.9205073710222,0.0,207.9205073710222
888300,0.0,0.0,208.01976859266082,0.0,208.01976859266082
888330,0.0,0.0,208.12842212151088,0.0,208.12842212151088
888360,0.0,0.0,208.2490488739655,0.0,208.2490488739655
888390,0.0,0.0,208.38178771732407,0.0,208.38178771732407
888420,0.0,0.0,208.5265762966379,0.0,208.5265762966379
888450,0.0,0.0,208.68326588575007,0.0,208.68326588575007
888480,0.0,0.0,208.85079410223798,0.0,208.85079410223798
888510,0.0,0.0,209.02501567012635,0.0,209.02501567012635
888540,0.0,0.0,209.2011827809567,0.0,209.2011827809567
888570,0.0,0.0,209.37676428143655,0.0,209.37676428143655
888600,0.0,0.0,209.54998883478532,0.0,209.54998883478532
888630,0.0,0.0,209.71927673628878,0.0,209.71927673628878
888660,0.0,0.0,209.88300930575724,0.0,209.88300930575724
888690,0.0,0.0,210.03950164042757,0.0,210.03950164042757
888720,0.0,0.0,210.1870444324677,0.0,210.1870444324677
888750,0.0,0.0,210.323952959159,0.0,210.323952959159
888780,0.0,0.0,210.44703432701394,0.0,210.44703432701394
888810,0.0,0.0,210.5472501521119,0.0,210.5472501521119
888840,0.0,0.0,210.61716643003965,0.0,210.61716643003965
888870,0.0,0.0,210.66196726064462,0.0,210.66196726064462
888900,0.0,0.0,210.68952190692798,0.0,210.68952190692798
888930,0.0,0.0,210.70229022923348,0.0,210.70229022923348
888960,0.0,0.0,210.70075250208825,0.0,210.70075250208825
888990,0.0,0.0,210.68484414290202,0.0,210.68484414290202
889020,0.0,0.0,210.65460654311187,0.0,210.65460654311187
889050,0.0,0.0,210.61033624864456,0.0,210.61033624864456
889080,0.0,0.0,210.5520684715839,0.0,210.5520684715839
889110,0.0,0.0,210.4782334206517,0.0,210.4782334206517
889140,0.0,0.0,210.3874163944077,0.0,210.3874163944077
889170,0.0,0.0,210.2800351227418,0.0,210.2800351227418
889200,0.0,0.0,210.15720612023463,0.0,210.15720612023463
889230,0.0,0.0,210.02020933979873,0.0,210.02020933979873
889260,0.0,0.0,209.87163888162445,0.0,209.87163888162445
889290,0.0,0.0,209.7460386331734,0.0,209.7460386331734
889320,0.0,0.0,209.669214518299,0.0,209.669214518299
889350,0.0,0.0,209.6345247067592,0.0,209.6345247067592
889380,0.0,0.0,209.63411504904184,0.0,209.63411504904184
889410,0.0,0.0,209.6457123029483,0.0,209.6457123029483
889440,0.005016490989742035,0.0049924628696990485,209.66004148592367,0.010008953859441084,209.65003253206422
889470,47.16870907133145,35.114646732258116,361.54756187609087,82.28335580358956,279.26420607250134
889500,307.3164571683002,230.9702283884428,904.095941620934,538.286685556743,365.809256064191
889530,446.3842043360469,341.4035237305442,1177.7228391716865,787.7877280665911,389.93511110509536
889560,492.0723484774704,378.4919060009734,1267.0132105941213,870.5642544784439,396.4489561156774
889590,518.864532374424,400.416791186027,1320.004824132196,919.281323560451,400.7235005717449
889620,532.2121834786375,411.38701045366605,1346.547862544215,943.5991939323035,402.94866861191144
889650,542.2651942812713,419.6699721951446,1366.5597956106546,961.9351664764159,404.6246291342388
889680,551.8474651288183,427.5807326245871,1385.6346299546015,979.4281977534054,406.20643220119604
889710,561.4318039369658,435.5064664427965,1404.708007202596,996.9382703797623,407.76973682283375
889740,571.0933208620601,443.50926400279405,1423.9288277522894,1014.6025848648542,409.3262428874352
889770,580.8563274931589,451.60957203311403,1443.3450670197126,1032.465899526273,410.8791674934395
889800,590.7229817450677,459.8095454170959,1462.9610036258277,1050.5325271621637,412.42847646366414
889830,600.6933949182213,468.10964686881636,1482.776746234851,1068.8030417870377,413.9737044478134
889860,610.770376673381,476.5125926808296,1502.7974822325612,1087.2829693542105,415.5145128783507
889890,620.9573842039173,485.02165725010974,1523.0302591047903,1105.979041454027,417.0512176507632
889920,631.2545862939955,493.63738180838357,1543.4749136308492,1124.891968102379,418.5829455284702
889950,641.412411729058,502.1508197134712,1563.6366071724551,1143.5632314425293,420.07337572992594
889980,651.0981245687027,510.2817676613995,1582.8545307498855,1161.379892230102,421.47463851978335
890010,660.6964100035295,518.3519727221691,1601.89275887361,1179.0483827256985,422.8443761479116
890040,670.3978511228528,526.5216512523604,1621.1294735471768,1196.9195023752131,424.2099711719636
890070,682.7656876649359,536.9552110412868,1645.64474552904,1219.7208987062227,425.92384682281715
890100,700.6984900868849,552.1199724750923,1681.1855515438942,1252.8184625619772,428.36708898191694
890130,716.9826526438871,565.927809271855,1786.7431865298568,1282.9104619157422,503.8327246141146
890160,726.4959218344151,574.0106917669872,1804.322042832163,1300.5066136014023,503.8154292307608
890190,733.9544389043726,580.3561293057218,1818.1116133734106,1314.3105682100945,503.8010451633161
890220,741.0152319119911,586.3699439518897,1831.1741151404176,1327.3851758638807,503.78893927653684
890250,748.0318871663046,592.3526444774958,1844.1632692155583,1340.3845316438005,503.77873757175786
890280,755.0809012434412,598.3694178619971,1857.2204777273098,1353.4503191054382,503.77015862187153
890310,762.1761697861671,604.4322124879839,1870.3713606352915,1366.608382274151,503.76297836114054
890340,769.3215688353177,610.5444525621112,1883.6230346254445,1379.866021397429,503.7570132280154
890370,776.5189331937943,616.7078278353786,1896.9788722686094,1393.2267610291728,503.75211123943666
890400,783.769297022987,622.9233483019158,1910.4407910466407,1406.6926453249027,503.74814572173784
890430,791.0736536140711,629.1919928971106,1924.0106563551494,1420.2656465111818,503.74500984396775
890460,798.4442733590249,635.5244384593304,1937.7113275821005,1433.9687118183554,503.74261576374505
890490,811.7082128911021,646.9375815293445,1962.3864411370453,1458.6457944204467,503.74064671659863
890520,837.5121584797743,669.2048407003149,2010.4557019699812,1506.7169991800893,503.738702789892
890550,860.8384058617977,689.4059388602337,2053.981752740544,1550.2443447220314,503.7374080185125
890580,870.6746404089648,697.9446514164775,2072.3565232711653,1568.6192918254424,503.7372314457232
890610,875.9480460929622,702.5273573345071,2082.213116805491,1578.4754034274692,503.73771337802214
890640,880.1257308337,706.1602924853048,2090.024672102857,1586.286023319005,503.73864878385234
890670,884.2791918631053,709.774292092452,2097.7934414103966,1594.0534839555573,503.7399574548394
890700,888.927298023392,713.8212038560773,2106.4900916177526,1602.7485018794694,503.7415897382832
890730,893.6974023478439,717.9770879541468,2115.4180310665847,1611.6744903019908,503.7435407645938
890760,898.548532459929,722.2064191577956,2124.500749045217,1620.7549516177246,503.7457974274926
890790,903.4416181514462,726.4752378618854,2133.6652045638343,1629.9168560133317,503.7483485505027
890820,908.3604514004311,730.7694579072906,2142.88109588545,1639.1299093077218,503.75118657772845
890850,913.3137379536093,735.0967269957987,2152.1647699437917,1648.410464949408,503.75430499438386
890880,918.2981015134304,739.4541478991661,2161.5099496181,1657.7522494125965,503.75770020550374
890910,923.309220000449,743.8379876933114,2170.908579589635,1667.1472076937605,503.7613718958745
890940,928.3495497889435,748.2504391744734,2180.3653100435513,1676.5999889634168,503.76532108013436
890970,933.4203451225515,752.692647705504,2189.8825434615505,1686.1129928280554,503.769550633495
891000,938.5206327946926,757.163808429175,2199.458506966839,1695.6844412238675,503.77406574297174
891030,943.6505690661065,761.6641053791859,2209.0935483585154,1705.3146744452924,503.7788739132229
891060,948.8103693142139,766.1937749711504,2218.788126187087,1715.0041442853644,503.7839819017227
891090,954.0001679342715,770.7529830667247,2228.542552480514,1724.7531510009962,503.789401479518
891120,959.2200537287537,775.3418558474395,2238.35705440152,1734.561909576193,503.79514482532716
891150,964.4701344850455,779.9605365035158,2248.2318967686247,1744.4306709885614,503.8012257800632
891180,969.7505267552632,784.6091762929452,2258.1673630310693,1754.3597030482083,503.8076599828609
891210,975.0613540272045,789.2879329560244,2268.1637521154134,1764.349286983229,503.8144651321844
891240,980.4027462217847,793.9969702945805,2278.2213775606006,1774.399716516365,503.82166104423544
891270,985.7748388394609,798.7364574384095,2288.3405660718568,1784.5112962778703,503.82926979398644
891300,991.1777725778156,803.5065685258915,2298.5216569415607,1794.684341103707,503.8373158378537
891330,996.611693170094,808.3074825777759,2308.765001976474,1804.9191757478698,503.84582622860455
891360,1002.0767512869768,813.1393834267077,2319.0709655400206,1815.2161347136844,503.85483082633596
891390,1007.5731024390275,818.0024596474078,2329.439924672743,1825.5755620864352,503.864362586308
891420,1013.1009068717445,822.8969044793939,2339.872269201061,1835.9978113511384,503.8744578499226
891450,1018.6603294621862,827.8229157516525,2350.3684019323855,1846.4832452138387,503.88515671854697
891480,1024.2515396249353,832.7806958143325,2360.9287388781995,1857.0322354392679,503.8965034389317
891510,1029.874711223913,837.7704514764777,2371.553709593717,1867.6451627003908,503.9085468933264
891540,1035.530022491634,842.7923939489597,2382.2437575457825,1878.3224164405938,503.9213411051887
891570,1041.2176559526483,847.8467387921509,2392.9993406360286,1889.0643947447993,503.9349458912291
891600,1046.9377983527847,852.9337058676468,2403.820931739881,1899.8715042204317,503.94942751944944
891630,1052.6906405925606,858.0535192937775,2414.7090194818115,1910.7441598863381,503.9648595954735
891660,1058.4763776662835,863.206407406198,2425.664108975749,1921.6827850724815,503.9813239032675
891690,1064.2952086051869,868.3926027221102,2436.6867229855006,1932.687811327297,503.9989116582039
891720,1070.1473606049776,873.6123634824369,2447.7774485856735,1943.7597240874145,504.01772449825893
891750,1084.113597888454,886.0850027396796,2474.2359727191383,1970.1986006281336,504.03737209100484
891780,1115.995193961635,914.6388863152987,2534.691250914431,2030.6340802769337,504.05717063749734
891810,1130.6755601821374,927.8248760932382,2562.579931100042,2058.5004362753757,504.0794948246662
891840,1094.2064897127505,895.11216123011,2493.4260964287946,1989.3186509428606,504.10744548593414
891870,1060.2618206250636,864.7973248873536,2429.1969038882457,1925.0591455124172,504.1377583758285
891900,1064.941424983803,868.9687978159285,2438.077466572255,1933.9102227997314,504.16724377252365
891930,1084.2836948523664,886.2370441657338,2475.2881661881947,1970.5207390181001,504.7674271700944
891960,1108.1350981893395,907.5886964407517,2520.6217851870397,2015.723794630091,504.8979905569484
891990,1122.570427479659,920.5418593972952,2548.1657732232875,2043.1122868769542,505.05348634633344
892020,1113.5889543967116,912.4798589199128,2531.312965692492,2026.0688133166245,505.2441523758676
892050,1095.9587715728394,896.6805764093074,2498.1154206096476,1992.6393479821468,505.4760726275008
892080,1076.1146490644296,878.9388017995309,2460.8128162883836,1955.0534508639605,505.75936542442327
892110,1055.9696779486455,860.9734255106586,2423.0524209108007,1916.943103459304,506.10931745149696
892140,1036.0535891640454,843.2575092513578,2385.859089252925,1879.3110984154032,506.54799083752204
892170,1027.958701614916,836.0698597715367,2371.129538054257,1864.0285613864526,507.1009766678046
892200,1044.8678332271306,851.0924381613164,2403.761455804215,1895.960271388447,507.801184415768
892230,1049.977447960639,855.6384098291784,2414.356726180617,1905.6158577898173,508.74086839079973
892260,1012.6953162387496,822.5376647623058,2345.3003508496963,1835.2329810010554,510.06736984864085
892290,977.6475671168315,791.567550898947,2281.154513653744,1769.2151180157784,511.93939563796545
892320,973.4850257495349,787.8988648106715,2276.0118948348163,1761.3838905602065,514.6280042746097
892350,980.3772260552837,793.9744634176445,2293.025361892433,1774.3516894729282,518.6736724195047
892380,990.2491943797216,802.686507412416,2318.0739667416638,1792.9357017921375,525.1382649495264
892410,1000.9614848781815,812.1530440805271,2344.379314138624,1813.1145289587087,531.2647851799156
892440,1011.9623028351855,821.8884685279102,2341.5603452283704,1833.8507713630956,507.7095738652748
892470,1023.1097305183591,831.7679494974518,2280.8652471601004,1854.877680015811,425.98756714428924
892500,1034.3680923812874,841.7602949077049,2253.9841779619796,1876.1283872889921,377.85579067298767
892530,1045.7295441573692,851.8588846351747,2273.374722640077,1897.588428792544,375.786293847533
892560,1057.1936523442644,862.0636594584565,2294.0339077565595,1919.2573118027208,374.7765959538389
892590,1068.7619650317688,872.3763257394127,2315.213926619651,1941.1382907711813,374.07563584846963
892620,1080.4413664865838,882.8033654786637,2336.807854590376,1963.2447319652474,373.5631226251283
892650,1103.835992187814,903.7354722423604,2381.6382708918436,2007.5714644301745,374.0668064616692
892680,1153.6716661065352,948.5276850497555,2478.7994687425507,2102.1993511562905,376.6001175862603
892710,1207.7520117275667,997.4406727286578,2584.6500778873096,2205.1926844562245,379.45739343108534
892740,1249.8095872567317,1035.694961196806,2667.0166820247855,2285.5045484535376,381.5121335712477
892770,1287.5346794175903,1070.16575846877,2741.0336918227895,2357.7004378863603,383.333253936429
892800,1324.6403662722278,1104.2132095320685,2814.032279923994,2428.8535758042963,385.1787041196974
892830,1359.4447396852493,1136.2756030657965,2882.6658847529056,2495.720342751046,386.9455420018599
892860,1388.7118432591035,1163.330472498482,2940.47829461548,2552.0423157575856,388.4359788578945
892890,1415.88240061726,1188.5227690799713,2994.277443041294,2604.405169697231,389.87227334406316
892920,1442.7853059565516,1213.5377069701644,3047.6878671129207,2656.323012926716,391.36485418620487
892950,1478.6877679462443,1247.0290459366556,3119.1623653849197,2725.7168138829,393.4455515020195
892980,1536.2074343689148,1300.9399986956844,3233.9443191157043,2837.147433064599,396.79688605110493
893010,1593.5781457941819,1355.0168732145987,3348.712949931712,2948.5950190087806,400.11793092293135
893040,1629.7551199474005,1389.2705740759554,3421.3131376047595,3019.0256940233558,402.28744358140364
893070,1656.1624204446616,1414.347903452919,3474.491912289924,3070.5103238975807,403.98158839234344
893100,1679.0324099168931,1436.1159233158503,3520.6903391922515,3115.1483332327434,405.5420059595083
893130,1700.7051837305496,1456.7867267646704,3564.5843846823577,3157.49191049522,407.09247418713784
893160,1722.1662444854758,1477.2958375350966,3608.14381081654,3199.4620820205723,408.68172879596756
893190,1752.5497026940434,1506.399399005885,3669.723972519778,3258.949101699928,410.77487081984987
893220,1804.6122538165382,1556.451239159254,3775.0729139998266,3361.0634929757925,414.0094210240343
893250,1865.090956646176,1614.878331410848,3897.631489188522,3479.9692880570237,417.66220113149865
893280,1923.5892914939395,1671.6767307334878,4016.4555902134894,3595.266022227427,421.1895679860623
893310,1974.6263030957657,1721.4544679519724,4120.414370937259,3696.0807710477384,424.33359988952066
893340,2008.6749211812291,1754.7769949947497,4190.113246131078,3763.451916175979,426.66132995509923
893370,2034.2595739918463,1779.8753129205525,4242.734159491042,3814.1348869123985,428.59927257864337
893400,2056.2147072272383,1801.4532575981866,4288.048782788519,3857.667964825425,430.3808179630945
893430,2072.564395929871,1817.5459726237088,4322.03053110038,3890.11036855358,431.9201625468002
893460,2077.4453913161133,1822.3541887322583,4332.750610118572,3899.7995800483714,432.9510300702001
893490,2076.586300460379,1821.5077766022187,4331.830571302237,3898.0940770625975,433.7364942396395
893520,2073.201420466598,1818.1733961405325,4325.796592551136,3891.3748166071305,434.4217759440056
893550,2068.7483284539016,1813.7880646235176,4317.607887595023,3882.5363930774192,435.071494517604
893580,2063.8644222172748,1808.9802069284106,4308.557331622496,3872.8446291456853,435.7127024768113
