time,hvac_reaAhu_PFanSup_y,hvac_reaAhu_PPumCoo_y,hvac_reaAhu_PPumHea_y,heaPum_reaPHeaPum_y,heaPum_reaPPumDis_y,chi_reaPChi_y,chi_reaPPumDis_y
1970-01-31 03:47:30,635.288057965434,0.0,29.36147498388623,15862.468768125938,463.45729012893906,0.2956971813114614,0.002211891857054836
1970-01-31 03:48:00,635.2823105831026,0.0,29.36147498388623,15861.175108528812,463.45729012893906,0.29569573320181675,0.002211891857054836
1970-01-31 03:48:30,635.2769512587811,0.0,29.36147498388623,15859.854977480183,463.45729012893906,0.2956942849177811,0.002211891857054836
1970-01-31 03:49:00,635.2719740567564,0.0,29.36147498388623,15858.504625615382,463.45729012893906,0.2956928364593688,0.002211891857054836
1970-01-31 03:49:30,635.2674001724102,0.0,29.36147498388623,15857.125118275588,463.45729012893906,0.2956913878265902,0.002211891857054836
1970-01-31 03:50:00,635.2632290339333,0.0,29.36147498388623,15855.719884347518,463.45729012893906,0.29568993901946133,0.002211891857054836
1970-01-31 03:50:30,635.2594771297117,0.0,29.361474983886197,15854.29324509682,463.45729012893906,0.29568849003799375,0.002211891857054836
1970-01-31 03:51:00,635.2561556701047,0.0,29.36147498388621,15852.849662073122,463.45729012893855,0.29568704088220205,0.002211891857054836
1970-01-31 03:51:30,635.2532622344094,0.0,29.36147498388621,15851.39304941453,463.4572901289393,0.29568559155209667,0.002211891857054836
1970-01-31 03:52:00,635.2508249230997,0.0,29.36147498388621,15849.927160869713,463.4572901289393,0.2956841420476934,0.002211891857054836
1970-01-31 03:52:30,635.2488473946199,0.0,29.36147498388621,15848.455381831984,463.4572901289393,0.295682692369004,0.002211891857054836
1970-01-31 03:53:00,635.2473387542115,0.0,29.36147498388621,15846.98074329026,463.45729012893906,0.29568124251604316,0.002211891857054836
1970-01-31 03:53:30,635.2463092799376,0.0,29.36147498388621,15845.505922595694,463.45729012893906,0.2956797924888209,0.002211891857054836
1970-01-31 03:54:00,635.2457712179117,0.0,29.36147498388621,15844.033296539383,463.45729012893906,0.2956783422873534,0.002211891857054836
1970-01-31 03:54:30,635.2457360509245,0.0,29.36147498388621,15842.564982421844,463.45729012893906,0.2956768919116522,0.002211891857054836
1970-01-31 03:55:00,635.246214985067,0.0,29.36147498388621,15841.102869161256,463.45729012893906,0.2956754413617305,0.002211891857054836
1970-01-31 03:55:30,635.2472195275674,0.0,29.36147498388621,15839.64864210147,463.45729012893906,0.29567399063760286,0.002211891857054836
1970-01-31 03:56:00,635.2487614068474,0.0,29.36147498388621,15838.203804030443,463.45729012893906,0.2956725397392797,0.002211891857054836
1970-01-31 03:56:30,635.2508525175745,0.0,29.36147498388621,15836.769693735112,463.45729012893906,0.29567108866677666,0.002211891857054836
1970-01-31 03:57:00,635.253504954843,0.0,29.36147498388621,15835.34750275894,463.45729012893906,0.2956696374201056,0.002211891857054836
1970-01-31 03:57:30,635.2567310314721,0.0,29.36147498388621,15833.938290703907,463.45729012893906,0.2956681859992797,0.002211891857054836
1970-01-31 03:58:00,635.2605432851924,0.0,29.36147498388621,15832.542999236452,463.45729012893906,0.295666734404312,0.002211891857054836
1970-01-31 03:58:30,635.2649544878914,0.0,29.36147498388621,15831.162464879697,463.45729012893906,0.2956652826352157,0.002211891857054836
1970-01-31 03:59:00,635.2699776614685,0.0,29.36147498388621,15829.797430651666,463.45729012893906,0.2956638306920053,0.002211891857054836
1970-01-31 03:59:30,635.27562608659,0.0,29.36147498388621,15828.448556614083,463.45729012893906,0.2956623785746924,0.002211891857054836
1970-01-31 04:00:00,635.28191327895,0.0,29.36147498388621,15992.807785627332,464.8206150996515,0.2956609262832888,0.002211891857054836
1970-01-31 04:00:30,635.2887705914773,0.0,29.36147498388621,16098.126824284596,465.0412757610674,0.29565947381781044,0.002211891857054836
1970-01-31 04:01:00,635.2959736106686,0.0,29.36147498388621,16182.77006627489,465.2946760809275,0.29565802117826906,0.002211891857054836
1970-01-31 04:01:30,635.3034523760234,0.0,29.36147498388621,16257.099488122367,465.58478752941477,0.2956565683646777,0.002211891857054836
1970-01-31 04:02:00,635.3111782228669,0.0,29.36147498388621,16327.326628415623,465.9158694728198,0.29565511537704936,0.002211891857054836
1970-01-31 04:02:30,635.3191422462729,0.0,29.36147498388621,16396.836939861932,466.2924347181619,0.29565366221539807,0.002211891857054836
